date,adj_close
2011-01-28,31.29138946533203
2011-01-31,31.640262603759766
2011-02-01,32.31901168823242
2011-02-02,32.15407180786133
2011-02-03,32.21116256713867
2011-02-04,32.19213104248047
2011-02-07,32.28093719482422
2011-02-08,32.33168411254883
2011-02-09,32.135032653808594
2011-02-10,31.836902618408203
2011-02-11,31.957433700561523
2011-02-14,32.03354263305664
2011-02-15,31.932048797607422
2011-02-16,32.33168411254883
2011-02-17,32.46489334106445
2011-02-18,32.521976470947266
2011-02-22,31.710058212280273
2011-02-23,31.678321838378906
2011-02-24,31.722719192504883
2011-02-25,32.08430480957031
2011-02-28,32.37608337402344
2011-03-01,32.0081672668457
2011-03-02,32.24287033081055
2011-03-03,32.61713409423828
2011-03-04,32.40146255493164
2011-03-07,32.185794830322266
2011-03-08,32.29997634887695
2011-03-09,32.261905670166016
2011-03-10,31.462650299072266
2011-03-11,31.576828002929688
2011-03-14,31.120115280151367
2011-03-15,30.574596405029297
2011-03-16,29.724594116210938
2011-03-17,30.48579978942871
2011-03-18,30.9551944732666
2011-03-21,31.621232986450195
2011-03-22,31.545122146606445
2011-03-23,31.68467140197754
2011-03-24,32.001834869384766
2011-03-25,31.79885482788086
2011-03-28,31.6529541015625
2011-03-29,31.906686782836914
2011-03-30,32.33168411254883
2011-03-31,32.29361343383789
2011-04-01,32.579078674316406
2011-04-04,32.75034713745117
2011-04-05,32.62347412109375
2011-04-06,32.86451721191406
2011-04-07,32.69960021972656
2011-04-08,32.946983337402344
2011-04-11,32.743988037109375
2011-04-12,32.43317413330078
2011-04-13,32.56637191772461
2011-04-14,32.64250183105469
2011-04-15,32.62347412109375
2011-04-18,32.03988265991211
2011-04-19,32.33168411254883
2011-04-20,33.09286880493164
2011-04-21,33.23242950439453
2011-04-25,33.2070426940918
2011-04-26,33.467132568359375
2011-04-27,33.75257873535156
2011-04-28,33.81599807739258
2011-04-29,33.968257904052734
2011-05-02,33.911163330078125
2011-05-03,33.56861877441406
2011-05-04,33.21339797973633
2011-05-05,32.62347412109375
2011-05-06,32.75034713745117
2011-05-09,32.93429183959961
2011-05-10,33.238773345947266
2011-05-11,32.63615798950195
2011-05-12,32.75667953491211
2011-05-13,32.21116256713867
2011-05-16,32.12235641479492
2011-05-17,32.185794830322266
2011-05-18,32.521976470947266
2011-05-19,32.572731018066406
2011-05-20,32.223846435546875
2011-05-23,31.621232986450195
2011-05-24,31.78615379333496
2011-05-25,31.944747924804688
2011-05-26,32.223846435546875
2011-05-27,32.46489334106445
2011-05-31,32.946983337402344
2011-06-01,32.31901168823242
2011-06-02,32.48392105102539
2011-06-03,32.420494079589844
2011-06-06,32.014522552490234
2011-06-07,32.28093719482422
2011-06-08,31.951080322265625
2011-06-09,32.236541748046875
2011-06-10,31.507051467895508
2011-06-13,31.52608299255371
2011-06-14,32.02085876464844
2011-06-15,31.177207946777344
2011-06-16,30.993253707885742
2011-06-17,31.215272903442383
2011-06-20,31.145479202270508
2011-06-21,31.78615379333496
2011-06-22,31.354812622070312
2011-06-23,31.18355941772461
2011-06-24,30.948841094970703
2011-06-27,31.19623565673828
2011-06-28,31.56415557861328
2011-06-29,32.02720642089844
2011-06-30,32.54734420776367
2011-07-01,32.87086486816406
2011-07-05,32.69325256347656
2011-07-06,32.521976470947266
2011-07-07,32.82645797729492
2011-07-08,32.496604919433594
2011-07-11,31.627588272094727
2011-07-12,31.399227142333984
2011-07-13,31.868621826171875
2011-07-14,31.665637969970703
2011-07-15,31.78615379333496
2011-07-18,31.399227142333984
2011-07-19,31.811521530151367
2011-07-20,32.077945709228516
2011-07-21,32.655181884765625
2011-07-22,32.7122802734375
2011-07-25,32.534671783447266
2011-07-26,32.64883804321289
2011-07-27,32.052589416503906
2011-07-28,31.881317138671875
2011-07-29,31.976459503173828
2011-08-01,31.735414505004883
2011-08-02,30.891752243041992
2011-08-03,30.92981719970703
2011-08-04,28.938026428222656
2011-08-05,29.147342681884766
2011-08-08,27.07309913635254
2011-08-09,28.51938247680664
2011-08-10,27.276098251342773
2011-08-11,28.455942153930664
2011-08-12,28.72870445251465
2011-08-15,29.413776397705078
2011-08-16,29.08392906188965
2011-08-17,29.147342681884766
2011-08-18,27.85332489013672
2011-08-19,27.409305572509766
2011-08-22,27.561538696289062
2011-08-23,28.373476028442383
2011-08-24,28.34176254272461
2011-08-25,27.77086067199707
2011-08-26,28.151479721069336
2011-08-29,28.8302001953125
2011-08-30,28.887292861938477
2011-08-31,29.274215698242188
2011-09-01,29.08392906188965
2011-09-02,28.354455947875977
2011-09-06,27.548852920532227
2011-09-07,28.4686222076416
2011-09-08,27.93579864501953
2011-09-09,27.028705596923828
2011-09-12,26.813030242919922
2011-09-13,27.07309913635254
2011-09-14,27.282426834106445
2011-09-15,27.808921813964844
2011-09-16,27.73914909362793
2011-09-19,27.111169815063477
2011-09-20,27.16825294494629
2011-09-21,26.3690128326416
2011-09-22,25.18280601501465
2011-09-23,25.392135620117188
2011-09-26,25.753698348999023
2011-09-27,26.45147132873535
2011-09-28,25.931312561035156
2011-09-29,26.47050666809082
2011-09-30,25.569753646850586
2011-10-03,24.80221176147461
2011-10-04,25.087656021118164
2011-10-05,25.519004821777344
2011-10-06,26.330930709838867
2011-10-07,26.115270614624023
2011-10-10,27.07309913635254
2011-10-11,26.94624900817871
2011-10-12,27.63766098022461
2011-10-13,27.548852920532227
2011-10-14,27.954814910888672
2011-10-17,27.142885208129883
2011-10-18,27.707439422607422
2011-10-19,27.15557861328125
2011-10-20,27.14921760559082
2011-10-21,27.802583694458008
2011-10-24,28.37982177734375
2011-10-25,27.885046005249023
2011-10-26,28.259302139282227
2011-10-27,29.65481948852539
2011-10-28,29.420114517211914
2011-10-31,28.189516067504883
2011-11-01,27.2380313873291
2011-11-02,27.777206420898438
2011-11-03,28.424219131469727
2011-11-04,28.03728485107422
2011-11-07,28.265647888183594
2011-11-08,28.532047271728516
2011-11-09,27.035051345825195
2011-11-10,27.377586364746094
2011-11-11,28.03728485107422
2011-11-14,27.61228370666504
2011-11-15,27.69474220275879
2011-11-16,26.98429298400879
2011-11-17,26.59101104736328
2011-11-18,26.660795211791992
2011-11-21,26.07720375061035
2011-11-22,25.817138671875
2011-11-23,25.16378402709961
2011-11-25,25.017885208129883
2011-11-28,26.15333366394043
2011-11-29,26.21677017211914
2011-11-30,27.59325408935547
2011-12-01,27.326831817626953
2011-12-02,27.3902645111084
2011-12-05,27.675716400146484
2011-12-06,27.536163330078125
2011-12-07,27.701086044311523
2011-12-08,26.730573654174805
2011-12-09,27.35220718383789
2011-12-12,26.565650939941406
2011-12-13,26.121610641479492
2011-12-14,25.899599075317383
2011-12-15,25.982053756713867
2011-12-16,25.982053756713867
2011-12-19,25.671239852905273
2011-12-20,26.48317527770996
2011-12-21,26.43801498413086
2011-12-22,26.69329071044922
2011-12-23,26.850400924682617
2011-12-27,26.791481018066406
2011-12-28,26.248191833496094
2011-12-29,26.64747428894043
2011-12-30,26.771862030029297
2012-01-03,27.55078887939453
2012-01-04,27.426422119140625
2012-01-05,27.12531280517578
2012-01-06,26.771862030029297
2012-01-09,26.93549346923828
2012-01-10,27.354412078857422
2012-01-11,27.295499801635742
2012-01-12,27.406780242919922
2012-01-13,27.144947052001953
2012-01-17,27.452592849731445
2012-01-18,28.008974075317383
2012-01-19,28.31008529663086
2012-01-20,28.447538375854492
2012-01-23,28.617727279663086
2012-01-24,28.454084396362305
2012-01-25,28.81410026550293
2012-01-26,28.787912368774414
2012-01-27,28.859914779663086
2012-01-30,28.55883026123047
2012-01-31,28.735553741455078
2012-02-01,29.16101837158203
2012-02-02,29.25920867919922
2012-02-03,29.68467140197754
2012-02-06,29.52103042602539
2012-02-07,29.65195083618164
2012-02-08,29.782852172851562
2012-02-09,29.776315689086914
2012-02-10,29.252666473388672
2012-02-13,29.57994842529297
2012-02-14,29.377025604248047
2012-02-15,29.49484634399414
2012-02-16,29.782852172851562
2012-02-17,29.96613311767578
2012-02-21,29.96613311767578
2012-02-22,29.90068244934082
2012-02-23,30.083948135375977
2012-02-24,30.28033447265625
2012-02-27,30.005422592163086
2012-02-28,30.37197494506836
2012-02-29,30.0446834564209
2012-03-01,30.450523376464844
2012-03-02,30.12322998046875
2012-03-05,29.887584686279297
2012-03-06,29.00392723083496
2012-03-07,29.350845336914062
2012-03-08,29.99886703491211
2012-03-09,29.920330047607422
2012-03-12,29.776315689086914
2012-03-13,30.28687858581543
2012-03-14,29.96613311767578
2012-03-15,30.22140884399414
2012-03-16,30.358884811401367
2012-03-19,30.424333572387695
2012-03-20,30.0446834564209
2012-03-21,29.97268295288086
2012-03-22,29.62575912475586
2012-03-23,29.82213592529297
2012-03-26,30.27379035949707
2012-03-27,30.0970516204834
2012-03-28,29.84832000732422
2012-03-29,29.671585083007812
2012-03-30,29.881046295166016
2012-04-02,30.28033447265625
2012-04-03,29.82868003845215
2012-04-04,29.1806697845459
2012-04-05,29.14792823791504
2012-04-09,28.899192810058594
2012-04-10,28.36899757385254
2012-04-11,28.729001998901367
2012-04-12,29.2853946685791
2012-04-13,28.761730194091797
2012-04-16,28.879539489746094
2012-04-17,29.29848289489746
2012-04-18,29.108646392822266
2012-04-19,29.03010368347168
2012-04-20,29.17411231994629
2012-04-23,28.70281410217285
2012-04-24,28.859914779663086
2012-04-25,29.246122360229492
2012-04-26,29.3181095123291
2012-04-27,29.40975570678711
2012-04-30,29.25920867919922
2012-05-01,29.4228458404541
2012-05-02,29.18719482421875
2012-05-03,28.91228675842285
2012-05-04,28.526086807250977
2012-05-07,28.670093536376953
2012-05-08,28.277359008789062
2012-05-09,27.910791397094727
2012-05-10,28.041706085205078
2012-05-11,27.87152671813965
2012-05-14,27.295499801635742
2012-05-15,26.974763870239258
2012-05-16,26.69983673095703
2012-05-17,26.36600685119629
2012-05-18,26.15654945373535
2012-05-21,26.660568237304688
2012-05-22,26.58202362060547
2012-05-23,26.372560501098633
2012-05-24,26.254745483398438
2012-05-25,26.130374908447266
2012-05-29,26.53620147705078
2012-05-30,25.99945640563965
2012-05-31,26.091096878051758
2012-06-01,25.462711334228516
2012-06-04,25.64598846435547
2012-06-05,25.8161678314209
2012-06-06,26.555837631225586
2012-06-07,26.555837631225586
2012-06-08,26.379108428955078
2012-06-11,26.15654945373535
2012-06-12,26.61475372314453
2012-06-13,26.40528678894043
2012-06-14,26.56892967224121
2012-06-15,26.948585510253906
2012-06-18,26.93549346923828
2012-06-19,27.41986656188965
2012-06-20,27.439502716064453
2012-06-21,26.680208206176758
2012-06-22,26.968217849731445
2012-06-25,26.254745483398438
2012-06-26,26.490375518798828
2012-06-27,26.673662185668945
2012-06-28,26.64093780517578
2012-06-29,27.648967742919922
2012-07-02,27.799514770507812
2012-07-03,28.0351619720459
2012-07-05,27.701339721679688
2012-07-06,27.40022850036621
2012-07-09,27.295499801635742
2012-07-10,27.118770599365234
2012-07-11,27.216957092285156
2012-07-12,26.870027542114258
2012-07-13,27.308597564697266
2012-07-16,27.26930809020996
2012-07-17,27.45914077758789
2012-07-18,27.544239044189453
2012-07-19,27.806066513061523
2012-07-20,27.295499801635742
2012-07-23,26.752212524414062
2012-07-24,26.516563415527344
2012-07-25,26.627838134765625
2012-07-26,27.321685791015625
2012-07-27,27.956607818603516
2012-07-30,27.878068923950195
2012-07-31,27.734066009521484
2012-08-01,27.714426040649414
